player_id,height,weight,season_exp,jersey,position,team_id,team_name,team_city,full_name,is_active
1630173,6-8,225,3,5,Forward,1610612761,Raptors,Toronto,Precious Achiuwa,1
203500,6-11,265,10,4,Center,1610612763,Grizzlies,Memphis,Steven Adams,1
1628389,6-9,255,6,13,Center-Forward,1610612748,Heat,Miami,Bam Adebayo,1
1630534,6-5,215,1,30,Guard,1610612762,Jazz,Utah,Ochai Agbaji,1
1630583,7-0,215,2,7,Forward-Center,1610612763,Grizzlies,Memphis,Santi Aldama,1
1629638,6-5,205,4,9,Guard,1610612750,Timberwolves,Minnesota,Nickeil Alexander-Walker,1
1628960,6-4,198,5,12,Guard,1610612749,Bucks,Milwaukee,Grayson Allen,1
1628386,6-9,243,6,31,Center,1610612739,Cavaliers,Cleveland,Jarrett Allen,1
1630631,6-0,179,2,15,Guard,1610612740,Pelicans,New Orleans,Jose Alvarado,1
203937,6-9,230,9,5,Forward-Guard,1610612750,Timberwolves,Minnesota,Kyle Anderson,1
203507,7-0,243,10,34,Forward,1610612749,Bucks,Milwaukee,Giannis Antetokounmpo,1
1628961,6-10,200,4,37,Forward,1610612747,Lakers,Los Angeles,Kostas Antetokounmpo,1
203648,6-7,219,5,43,Forward,1610612749,Bucks,Milwaukee,Thanasis Antetokounmpo,1
1630175,6-3,185,3,50,Guard,1610612753,Magic,Orlando,Cole Anthony,1
1628384,6-7,232,6,3,Forward,1610612761,Raptors,Toronto,O.G. Anunoby,1
1627853,6-3,195,6,0,Guard,0,,,Ryan Arcidiacono,1
1629028,7-0,250,5,22,Center,1610612756,Suns,Phoenix,Deandre Ayton,1
1628962,6-11,270,3,20,Center-Forward,1610612762,Jazz,Utah,Udoka Azubuike,1
1628963,6-10,235,5,35,Forward,1610612765,Pistons,Detroit,Marvin Bagley III,1
1631116,6-9,220,1,7,Forward,1610612744,Warriors,Golden State,Patrick Baldwin Jr.,1
1630163,6-7,180,3,1,Guard,1610612766,Hornets,Charlotte,LaMelo Ball,1
1629071,0,0,0,0,,0,,,LiAngelo Ball,1
1628366,6-6,190,5,2,Guard,1610612741,Bulls,Chicago,Lonzo Ball,1
1631094,6-10,250,1,5,Forward,1610612753,Magic,Orlando,Paolo Banchero,1
1630217,6-5,215,3,22,Guard,1610612763,Grizzlies,Memphis,Desmond Bane,1
1630625,6-7,204,2,45,Forward,1610612761,Raptors,Toronto,Dalano Banton,1
1631230,6-9,215,1,26,Forward,1610612759,Spurs,San Antonio,Dominick Barlow,1
203084,6-8,225,11,40,Forward,1610612758,Kings,Sacramento,Harrison Barnes,1
1630567,6-8,225,2,4,Forward,1610612761,Raptors,Toronto,Scottie Barnes,1
1629628,6-6,214,4,9,Forward-Guard,1610612752,Knicks,New York,RJ Barrett,1
203115,6-5,181,11,1,Guard,1610612761,Raptors,Toronto,Will Barton,1
1629646,6-9,230,2,28,Center-Forward,1610612759,Spurs,San Antonio,Charles Bassey,1
201587,6-8,230,15,33,Guard-Forward,1610612746,Clippers,LA,Nicolas Batum,1
203145,6-4,195,11,9,Guard-Forward,1610612747,Lakers,Los Angeles,Kent Bazemore,1
1629647,6-9,216,4,55,Forward,1610612756,Suns,Phoenix,Darius Bazley,1
203078,6-4,207,11,3,Guard,1610612756,Suns,Phoenix,Bradley Beal,1
1627736,6-4,187,7,5,Guard,1610612747,Lakers,Los Angeles,Malik Beasley,1
1630699,6-7,199,1,0,Forward,1610612749,Bucks,Milwaukee,MarJon Beauchamp,1
1631262,0,0,0,0,,0,,,Jules Bernard,1
202722,6-10,225,7,44,Forward,1610612742,Mavericks,Dallas,Davis Bertans,1
201976,6-2,180,11,21,Guard,1610612741,Bulls,Chicago,Patrick Beverley,1
1630180,6-7,215,3,41,Forward,1610612737,Hawks,Atlanta,Saddiq Bey,1
1631234,0,0,0,0,,0,,,Marcus Bingham Jr.,1
203920,6-8,233,6,24,Center,1610612759,Spurs,San Antonio,Khem Birch,1
1629048,6-11,250,4,88,Center-Forward,1610612753,Magic,Orlando,Goga Bitadze,1
202687,6-8,255,12,18,Center,1610612756,Suns,Phoenix,Bismack Biyombo,1
1631205,6-6,205,1,27,Forward,1610612765,Pistons,Detroit,Buddy Boeheim,1
202711,6-7,226,9,44,Forward,1610612765,Pistons,Detroit,Bojan Bogdanovic,1
1629626,7-2,220,4,10,Center-Forward,1610612753,Magic,Orlando,Bol Bol,1
1629716,6-10,249,3,0,Center,0,,,Marques Bolden,1
1630195,6-6,200,2,0,Forward,0,,,Leandro Bolmaro,1
1626164,6-5,206,8,1,Guard,1610612756,Suns,Phoenix,Devin Booker,1
1630527,6-6,188,2,4,Guard,1610612746,Clippers,LA,Brandon Boston,1
1628449,6-9,200,6,25,Forward-Center,1610612761,Raptors,Toronto,Chris Boucher,1
1631123,6-2,180,1,11,Guard,1610612748,Heat,Miami,Jamaree Bouyea,1
1628396,6-11,248,6,0,Center-Forward,0,,,Tony Bradley,1
1631103,6-4,180,1,22,Forward,1610612759,Spurs,San Antonio,Malaki Branham,1
1631128,6-6,220,1,0,Guard,1610612743,Nuggets,Denver,Christian Braun,1
1628969,6-6,209,5,1,Guard-Forward,1610612751,Nets,Brooklyn,Mikal Bridges,1
1629052,6-7,210,4,12,Forward-Guard,1610612754,Pacers,Indiana,Oshae Brissett,1
1628415,6-6,225,6,24,Guard-Forward,1610612763,Grizzlies,Memphis,Dillon Brooks,1
1628971,6-4,202,5,11,Guard-Forward,1610612743,Nuggets,Denver,Bruce Brown,1
1631122,0,0,0,0,,0,,,Gabe Brown,1
1627759,6-6,223,7,7,Guard-Forward,1610612738,Celtics,Boston,Jaylen Brown,1
1631112,6-7,205,1,10,Guard,1610612754,Pacers,Indiana,Kendall Brown,1
1629650,7-2,245,4,0,Center,0,,,Moses Brown,1
1630535,6-7,206,2,0,Forward,0,,,Greg Brown III,1
1629718,6-6,199,4,16,Guard,1610612755,76ers,Philadelphia,Charlie Brown Jr.,1
1628972,6-7,215,5,7,Guard-Forward,1610612747,Lakers,Los Angeles,Troy Brown Jr.,1
1628973,6-2,190,5,11,Guard,1610612752,Knicks,New York,Jalen Brunson,1
1628418,6-10,248,6,13,Center-Forward,1610612748,Heat,Miami,Thomas Bryant,1
203493,6-6,205,10,25,Guard-Forward,1610612742,Mavericks,Dallas,Reggie Bullock,1
203504,6-0,185,10,3,Guard,1610612742,Mavericks,Dallas,Trey Burke,1
202692,6-6,214,12,5,Guard,1610612765,Pistons,Detroit,Alec Burks,1
1630215,6-3,193,2,14,Guard,1610612760,Thunder,Oklahoma City,Jared Butler,1
202710,6-7,230,12,22,Forward,1610612748,Heat,Miami,Jimmy Butler,1
1631288,6-6,191,1,8,Forward,1610612748,Heat,Miami,Jamal Cain,1
203484,6-5,204,10,5,Guard,1610612743,Nuggets,Denver,Kentavious Caldwell-Pope,1
1628427,6-8,236,4,31,Forward,1610612743,Nuggets,Denver,Vlatko Cancar,1
1629962,6-2,183,3,30,Guard,1610612753,Magic,Orlando,Devin Cannady,1
203991,6-10,256,9,15,Center,1610612737,Hawks,Atlanta,Clint Capela,1
1630176,6-10,270,3,13,Center,1610612762,Jazz,Utah,Vernon Carey Jr.,1
1628975,6-1,200,5,5,Guard,1610612749,Bucks,Milwaukee,Jevon Carter,1
1628976,6-10,270,5,34,Center-Forward,1610612753,Magic,Orlando,Wendell Carter Jr.,1
1627936,6-5,186,6,6,Guard,1610612741,Bulls,Chicago,Alex Caruso,1
1626161,7-0,240,7,00,Center,1610612745,Rockets,Houston,Willie Cauley-Stein,1
1630577,6-7,217,1,30,Forward,1610612759,Spurs,San Antonio,Julian Champagnie,1
1630551,6-6,206,2,99,Guard-Forward,1610612738,Celtics,Boston,Justin Champagnie,1
1631113,5-11,170,1,0,Guard,0,,,Kennedy Chandler,1
1629597,6-5,220,3,0,Forward,0,,,Zylan Cheatham,1
1629185,5-11,175,5,2,Guard,1610612744,Warriors,Golden State,Chris Chiozza,1
1627737,6-9,240,7,35,Forward,1610612742,Mavericks,Dallas,Marquese Chriss,1
1630528,6-4,215,2,9,Guard,1610612745,Rockets,Houston,Josh Christopher,1
1629634,6-8,215,4,15,Forward,1610612763,Grizzlies,Memphis,Brandon Clarke,1
203903,6-5,194,9,00,Guard,1610612762,Jazz,Utah,Jordan Clarkson,1
1629651,6-11,215,4,33,Center,1610612751,Nets,Brooklyn,Nic Claxton,1
1628381,6-9,226,6,20,Forward-Center,1610612737,Hawks,Atlanta,John Collins,1
1628380,6-11,250,5,23,Forward-Center,1610612759,Spurs,San Antonio,Zach Collins,1
201144,6-1,175,16,10,Guard,1610612750,Timberwolves,Minnesota,Mike Conley,1
1626192,6-5,209,8,24,Guard,1610612749,Bucks,Milwaukee,Pat Connaughton,1
1626188,6-1,180,6,0,Guard,0,,,Quinn Cook,1
1630536,6-1,176,2,2,Guard,1610612737,Hawks,Atlanta,Sharife Cooper,1
203496,6-7,209,10,23,Forward,1610612746,Clippers,LA,Robert Covington,1
1628470,6-7,221,6,0,Forward,1610612756,Suns,Phoenix,Torrey Craig,1
203109,6-6,235,11,99,Forward,1610612749,Bucks,Milwaukee,Jae Crowder,1
1630622,0,0,0,0,,0,,,Jalen Crutcher,1
1629633,6-6,195,4,0,Guard-Forward,0,,,Jarrett Culver,1
1630595,6-7,220,2,2,Guard,1610612765,Pistons,Detroit,Cade Cunningham,1
203552,6-1,185,9,30,Guard,1610612751,Nets,Brooklyn,Seth Curry,1
201939,6-2,185,14,30,Guard,1610612744,Warriors,Golden State,Stephen Curry,1
1630700,6-7,199,1,11,Guard,1610612740,Pelicans,New Orleans,Dyson Daniels,1
1630268,6-6,200,2,30,Guard,1610612766,Hornets,Charlotte,Nate Darling,1
203076,6-10,253,11,3,Forward-Center,1610612747,Lakers,Los Angeles,Anthony Davis,1
1631098,6-4,195,1,1,Guard,1610612764,Wizards,Washington,Johnny Davis,1
1629056,6-4,201,4,3,Guard,1610612758,Kings,Sacramento,Terence Davis,1
1631120,6-1,195,1,20,Guard,1610612738,Celtics,Boston,JD Davison,1
1630620,6-7,245,1,5,Forward,1610612745,Rockets,Houston,Darius Days,1
201942,6-6,220,14,11,Guard-Forward,1610612741,Bulls,Chicago,DeMar DeRozan,1
203473,6-10,245,10,14,Center,1610612755,76ers,Philadelphia,Dewayne Dedmon,1
203521,6-3,200,9,8,Guard,1610612758,Kings,Sacramento,Matthew Dellavedova,1
1628978,6-4,203,5,0,Guard,1610612744,Warriors,Golden State,Donte DiVincenzo,1
1631217,6-10,210,1,25,Forward,1610612746,Clippers,LA,Moussa Diabate,1
1629603,6-9,228,3,21,Forward,1610612739,Cavaliers,Cleveland,Mamadi Diakite,1
1628977,6-5,202,5,6,Guard,1610612765,Pistons,Detroit,Hamidou Diallo,1
203476,6-10,248,10,41,Center,1610612759,Spurs,San Antonio,Gorgui Dieng,1
203915,6-5,215,9,26,Guard,1610612751,Nets,Brooklyn,Spencer Dinwiddie,1
1629029,6-7,230,5,77,Forward-Guard,1610612742,Mavericks,Dallas,Luka Doncic,1
1628416,6-4,180,3,0,Guard,0,,,Tyler Dorsey,1
1629652,6-4,220,4,5,Guard,1610612760,Thunder,Oklahoma City,Luguentz Dort,1
1630245,6-5,200,2,12,Guard,1610612741,Bulls,Chicago,Ayo Dosunmu,1
1629653,6-1,185,3,0,Guard,0,,,Devon Dotson,1
1630288,6-3,177,2,20,Guard,1610612761,Raptors,Toronto,Jeff Dowtin,1
1628408,6-6,205,6,35,Guard-Forward,1610612758,Kings,Sacramento,P.J. Dozier,1
201609,6-4,190,15,31,Guard,1610612749,Bucks,Milwaukee,Goran Dragic,1
203083,6-11,279,11,3,Center,1610612741,Bulls,Chicago,Andre Drummond,1
1630537,6-5,190,2,3,Guard,1610612754,Pacers,Indiana,Chris Duarte,1
1630561,6-4,204,2,6,Guard,1610612751,Nets,Brooklyn,David Duke Jr.,1
201142,6-10,240,15,35,Forward,1610612756,Suns,Phoenix,Kevin Durant,1
1631105,6-11,250,1,0,Center,1610612765,Pistons,Detroit,Jalen Duren,1
1631347,0,0,0,0,,0,,,Anthony Duruji,1
1631106,6-8,215,1,17,Forward,1610612745,Rockets,Houston,Tari Eason,1
1630162,6-4,225,3,1,Guard,1610612750,Timberwolves,Minnesota,Anthony Edwards,1
1629604,6-6,200,3,16,Forward-Guard,1610612757,Trail Blazers,Portland,CJ Elleby,1
1631165,6-3,175,1,23,Guard,1610612758,Kings,Sacramento,Keon Ellis,1
203954,7-0,280,7,21,Center-Forward,1610612755,76ers,Philadelphia,Joel Embiid,1
1629234,6-10,245,5,24,Forward-Center,1610612756,Suns,Phoenix,Drew Eubanks,1
202324,6-9,265,13,15,Forward,1610612760,Thunder,Oklahoma City,Derrick Favors,1
1628981,6-10,240,4,0,Forward-Center,1610612737,Hawks,Atlanta,Bruno Fernando,1
1630238,6-5,230,3,8,Forward,1610612738,Celtics,Boston,Malik Fitts,1
1631323,6-7,209,1,16,Forward,1610612762,Jazz,Utah,Simone Fontecchio,1
1627854,6-2,205,7,0,Guard,0,,,Bryn Forbes,1
1630235,6-4,210,3,2,Guard,1610612737,Hawks,Atlanta,Trent Forrest,1
1630701,6-8,250,1,0,Forward,0,,,Michael Foster Jr.,1
203095,6-6,205,11,13,Guard-Forward,1610612752,Knicks,New York,Evan Fournier,1
1628368,6-3,185,6,5,Guard,1610612758,Kings,Sacramento,De'Aaron Fox,1
1628365,6-4,209,6,20,Guard,1610612753,Magic,Orlando,Markelle Fultz,1
1629117,6-9,205,4,35,Forward,1610612747,Lakers,Los Angeles,Wenyen Gabriel,1
1629655,6-10,234,4,21,Forward-Center,1610612764,Wizards,Washington,Daniel Gafford,1
201568,6-10,236,13,8,Forward,1610612764,Wizards,Washington,Danilo Gallinari,1
204038,6-1,200,9,0,Guard,0,,,Langston Galloway,1
1629636,6-1,192,4,10,Guard,1610612739,Cavaliers,Cleveland,Darius Garland,1
1630585,6-5,205,2,0,Guard,0,,,Marcus Garrett,1
1630586,6-8,229,2,16,Forward,1610612745,Rockets,Houston,Usman Garuba,1
200752,6-8,250,17,22,Forward-Guard,1610612762,Jazz,Utah,Rudy Gay,1
201959,6-9,232,14,67,Forward,1610612764,Wizards,Washington,Taj Gibson,1
1630581,6-8,216,2,3,Guard,1610612760,Thunder,Oklahoma City,Josh Giddey,1
1628983,6-6,195,5,2,Guard,1610612760,Thunder,Oklahoma City,Shai Gilgeous-Alexander,1
1630264,6-8,230,3,16,Forward,1610612764,Wizards,Washington,Anthony Gill,1
1631221,6-1,195,0,21,Guard,1610612743,Nuggets,Denver,Collin Gillespie,1
203497,7-1,258,10,27,Center,1610612750,Timberwolves,Minnesota,Rudy Gobert,1
1630692,6-3,200,2,7,Guard,1610612756,Suns,Phoenix,Jordan Goodwin,1
203932,6-8,235,9,50,Forward,1610612743,Nuggets,Denver,Aaron Gordon,1
201569,6-3,215,16,10,Guard,1610612746,Clippers,LA,Eric Gordon,1
1628984,6-1,195,5,4,Guard,1610612759,Spurs,San Antonio,Devonte' Graham,1
1630564,6-7,269,1,0,Forward,1610612751,Nets,Brooklyn,RaiQuan Gray,1
1631260,6-5,190,1,20,Guard,1610612749,Bucks,Milwaukee,A.J. Green,1
201980,6-6,215,14,14,Guard,1610612739,Cavaliers,Cleveland,Danny Green,1
203110,6-6,230,11,23,Forward,1610612744,Warriors,Golden State,Draymond Green,1
203210,6-9,227,9,1,Forward-Center,1610612744,Warriors,Golden State,JaMychal Green,1
1630224,6-4,186,2,4,Guard,1610612745,Rockets,Houston,Jalen Green,1
1629750,6-5,205,4,24,Guard,1610612741,Bulls,Chicago,Javonte Green,1
201145,6-8,235,15,32,Forward,1610612743,Nuggets,Denver,Jeff Green,1
1630182,6-7,200,3,8,Guard,1610612742,Mavericks,Dallas,Josh Green,1
1631100,6-6,220,1,14,Forward,1610612737,Hawks,Atlanta,AJ Griffin,1
201933,6-9,250,13,91,Forward,1610612738,Celtics,Boston,Blake Griffin,1
1629656,6-5,210,2,6,Guard,1610612752,Knicks,New York,Quentin Grimes,1
1631338,0,0,0,0,,0,,,Mouhamadou Gueye,1
1629060,6-8,230,4,28,Forward,1610612747,Lakers,Los Angeles,Rui Hachimura,1
1630169,6-5,185,3,0,Guard,1610612754,Pacers,Indiana,Tyrese Haliburton,1
1631160,6-7,215,1,0,Guard,0,,,Jordan Hall,1
1629788,6-5,209,2,0,Guard,0,,,Tyler Hall,1
1630181,6-4,175,4,14,Guard,1610612765,Pistons,Detroit,R.J. Hampton,1
203501,6-5,205,10,11,Guard-Forward,1610612742,Mavericks,Dallas,Tim Hardaway Jr.,1
201935,6-5,220,14,1,Guard,1610612755,76ers,Philadelphia,James Harden,1
1630702,6-3,198,1,3,Guard,1610612742,Mavericks,Dallas,Jaden Hardy,1
1631199,6-5,245,1,8,Forward,1610612761,Raptors,Toronto,Ron Harper Jr.,1
1626149,6-7,240,8,5,Forward-Center,1610612755,76ers,Philadelphia,Montrezl Harrell,1
203914,6-4,210,9,14,Guard,1610612753,Magic,Orlando,Gary Harris,1
1630223,6-5,195,2,0,Guard,0,,,Jalen Harris,1
203925,6-6,220,9,12,Guard-Forward,1610612751,Nets,Brooklyn,Joe Harris,1
1630284,6-6,216,1,7,Guard,1610612753,Magic,Orlando,Kevon Harris,1
202699,6-7,226,12,12,Forward,1610612755,76ers,Philadelphia,Tobias Harris,1
1627885,6-4,195,7,0,Guard,1610612747,Lakers,Los Angeles,Shaquille Harrison,1
1628392,7-0,250,5,55,Center-Forward,1610612752,Knicks,New York,Isaiah Hartenstein,1
2617,6-7,235,20,40,Forward,1610612748,Heat,Miami,Udonis Haslem,1
1630573,6-7,217,2,30,Forward,1610612738,Celtics,Boston,Sam Hauser,1
1629637,7-0,220,4,10,Center-Forward,1610612740,Pelicans,New Orleans,Jaxson Hayes,1
1630165,6-5,195,3,7,Guard,1610612765,Pistons,Detroit,Killian Hayes,1
202330,6-7,225,13,20,Forward,1610612766,Hornets,Charlotte,Gordon Hayward,1
1626195,6-11,250,7,9,Center-Forward,1610612740,Pelicans,New Orleans,Willy Hernangomez,1
1627741,6-4,220,7,24,Guard,1610612754,Pacers,Indiana,Buddy Hield,1
1629312,6-5,220,3,24,Forward,1610612748,Heat,Miami,Haywood Highsmith,1
201588,6-4,188,15,7,Guard,1610612754,Pacers,Indiana,George Hill,1
1630792,6-6,220,2,0,Forward,0,,,Malcolm Hill,1
1628988,6-0,185,5,3,Guard,1610612737,Hawks,Atlanta,Aaron Holiday,1
201950,6-5,205,14,21,Guard,1610612749,Bucks,Milwaukee,Jrue Holiday,1
203200,6-6,180,10,0,Forward-Guard,1610612742,Mavericks,Dallas,Justin Holiday,1
1626158,6-8,235,8,22,Forward,1610612758,Kings,Sacramento,Richaun Holmes,1
1631096,7-1,195,0,7,Center-Forward,1610612760,Thunder,Oklahoma City,Chet Holmgren,1
201143,6-9,240,16,42,Center-Forward,1610612738,Celtics,Boston,Al Horford,1
1629659,6-4,234,4,0,Guard,1610612762,Jazz,Utah,Talen Horton-Tucker,1
1627863,6-6,220,7,25,Forward-Guard,1610612755,76ers,Philadelphia,Danuel House Jr.,1
1631216,6-8,205,1,2,Guard,1610612753,Magic,Orlando,Caleb Houstan,1
1630643,7-1,240,2,34,Center,1610612764,Wizards,Washington,Jay Huff,1
1630624,6-8,195,2,11,Forward,1610612752,Knicks,New York,Feron Hunt,1
1629631,6-8,221,4,12,Forward-Guard,1610612737,Hawks,Atlanta,De'Andre Hunter,1
1630562,0,0,0,0,,0,,,Matt Hurt,1
1630538,6-2,169,2,5,Guard,1610612746,Clippers,LA,Bones Hyland,1
204060,6-9,220,9,7,Forward-Guard,1610612749,Bucks,Milwaukee,Joe Ingles,1
1627742,6-8,190,7,14,Forward,1610612740,Pelicans,New Orleans,Brandon Ingram,1
202681,6-2,195,12,2,Guard,1610612742,Mavericks,Dallas,Kyrie Irving,1
1628371,6-10,230,4,1,Forward,1610612753,Magic,Orlando,Jonathan Isaac,1
1631093,6-4,195,1,23,Guard,1610612765,Pistons,Detroit,Jaden Ivey,1
1630543,6-9,205,2,22,Forward,1610612754,Pacers,Indiana,Isaiah Jackson,1
1628367,6-8,207,6,55,Guard-Forward,1610612758,Kings,Sacramento,Josh Jackson,1
202704,6-2,208,12,7,Guard,1610612743,Nuggets,Denver,Reggie Jackson,1
1628991,6-10,242,5,13,Forward-Center,1610612763,Grizzlies,Memphis,Jaren Jackson Jr.,1
2544,6-9,250,20,6,Forward,1610612747,Lakers,Los Angeles,LeBron James,1
1629610,6-5,222,4,8,Guard-Forward,1610612752,Knicks,New York,DaQuan Jeffries,1
1631300,0,0,0,0,,0,,,Drake Jeffries,1
1629660,6-5,195,4,10,Guard-Forward,1610612744,Warriors,Golden State,Ty Jerome,1
1629661,6-8,210,4,2,Forward,1610612751,Nets,Brooklyn,Cameron Johnson,1
1630552,6-8,219,2,1,Forward,1610612737,Hawks,Atlanta,Jalen Johnson,1
201949,6-7,240,14,16,Forward,1610612754,Pacers,Indiana,James Johnson,1
1630553,6-3,185,2,6,Guard,1610612757,Trail Blazers,Portland,Keon Johnson,1
203999,6-11,284,8,15,Center,1610612743,Nuggets,Denver,Nikola Jokic,1
1630637,6-0,174,2,22,Guard,1610612741,Bulls,Chicago,Carlik Jones,1
1627745,6-11,245,7,15,Center,1610612762,Jazz,Utah,Damian Jones,1
1630529,6-7,206,2,5,Forward,1610612740,Pelicans,New Orleans,Herbert Jones,1
1630539,6-11,221,2,23,Center-Forward,1610612766,Hornets,Charlotte,Kai Jones,1
